Source,Source Label,Target,Target Label,Type
495,CASE OF IRELAND v. THE UNITED KINGDOM,426,CASE OF AYDIN v. TURKEY,Directed
495,CASE OF IRELAND v. THE UNITED KINGDOM,1045,CASE OF ARTICO v. ITALY,Directed
495,CASE OF IRELAND v. THE UNITED KINGDOM,466,CASE OF ALBERTINA CARVALHO E FILHOS LDA v. PORTUGAL,Directed
495,CASE OF IRELAND v. THE UNITED KINGDOM,1217,CASE OF AKKUM AND OTHERS v. TURKEY,Directed
495,CASE OF IRELAND v. THE UNITED KINGDOM,1838,CASE OF AHMET ÖZKAN AND OTHERS v. TURKEY,Directed
495,CASE OF IRELAND v. THE UNITED KINGDOM,489,CASE OF ADAMCZUK v. POLAND,Directed
1256,CASE OF IRINA SMIRNOVA v. UKRAINE,783,CASE OF ĐURĐEVIĆ v. CROATIA,Directed
1256,CASE OF IRINA SMIRNOVA v. UKRAINE,1792,CASE OF ĐORĐEVIĆ v. CROATIA,Directed
1256,CASE OF IRINA SMIRNOVA v. UKRAINE,902,CASE OF ĆOSIĆ v. CROATIA,Directed
1256,CASE OF IRINA SMIRNOVA v. UKRAINE,1304,CASE OF VALIULIENĖ v. LITHUANIA,Directed
1256,CASE OF IRINA SMIRNOVA v. UKRAINE,1880,CASE OF UDOVIČIĆ v. CROATIA,Directed
1256,CASE OF IRINA SMIRNOVA v. UKRAINE,583,CASE OF SÖDERMAN v. SWEDEN,Directed
1256,CASE OF IRINA SMIRNOVA v. UKRAINE,1834,CASE OF SURUGIU v. ROMANIA,Directed
1256,CASE OF IRINA SMIRNOVA v. UKRAINE,1884,CASE OF SANDRA JANKOVIĆ v. CROATIA,Directed
1256,CASE OF IRINA SMIRNOVA v. UKRAINE,995,CASE OF REMETIN v. CROATIA,Directed
1256,CASE OF IRINA SMIRNOVA v. UKRAINE,1534,CASE OF PIRYANIK v. UKRAINE,Directed
1256,CASE OF IRINA SMIRNOVA v. UKRAINE,1359,CASE OF McCANN v. THE UNITED KINGDOM,Directed
1256,CASE OF IRINA SMIRNOVA v. UKRAINE,1209,CASE OF M. AND M. v. CROATIA,Directed
1256,CASE OF IRINA SMIRNOVA v. UKRAINE,2246,CASE OF KRYVITSKA AND KRYVITSKYY v. UKRAINE,Directed
1256,CASE OF IRINA SMIRNOVA v. UKRAINE,2486,CASE OF KIRPICHENKO v. UKRAINE,Directed
1256,CASE OF IRINA SMIRNOVA v. UKRAINE,1111,CASE OF HAJDUOVÁ v. SLOVAKIA,Directed
1256,CASE OF IRINA SMIRNOVA v. UKRAINE,1540,CASE OF D.F. v. LATVIA,Directed
1256,CASE OF IRINA SMIRNOVA v. UKRAINE,1967,CASE OF B. v. THE REPUBLIC OF MOLDOVA,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,902,CASE OF ĆOSIĆ v. CROATIA,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,1731,CASE OF ZEHENTNER v. AUSTRIA,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,1953,CASE OF YORDANOVA AND OTHERS v. BULGARIA,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,252,CASE OF WINTERSTEIN AND OTHERS v. FRANCE [Extracts],Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,400,CASE OF VALLIANATOS AND OTHERS v. GREECE,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,1132,CASE OF STANKOVA v. SLOVAKIA,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,963,CASE OF SALIBA v. MALTA,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,1491,CASE OF SAGHATELYAN v. ARMENIA,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,2132,CASE OF ROUSK v. SWEDEN,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,1800,CASE OF PSHENICHNYY v. RUSSIA,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,1406,CASE OF PROKOPOVICH v. RUSSIA,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,1893,CASE OF PAULIC v. CROATIA,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,1768,CASE OF NESHKOV AND OTHERS v. BULGARIA,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,478,CASE OF N.A. AND OTHERS  v. TURKEY,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,1359,CASE OF McCANN v. THE UNITED KINGDOM,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,2246,CASE OF KRYVITSKA AND KRYVITSKYY v. UKRAINE,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,863,CASE OF KAY AND OTHERS v. THE UNITED KINGDOM,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,1600,CASE OF KAMASINSKI v. AUSTRIA,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,723,CASE OF JAMES AND OTHERS v. THE UNITED KINGDOM,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,1772,CASE OF IGOR VASILCHENKO v. RUSSIA,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,1317,CASE OF HAMER v. BELGIUM [Extracts],Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,1442,CASE OF GLADYSHEVA v. RUSSIA,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,311,CASE OF GARIB v. THE NETHERLANDS,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,1703,CASE OF DUDGEON v. THE UNITED KINGDOM (ARTICLE 50),Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,431,CASE OF DIMITROV AND OTHERS v. BULGARIA,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,1532,CASE OF DEPALLE v. FRANCE,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,99,CASE OF DEMADES v. TURKEY,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,1143,CASE OF CONNORS v. THE UNITED KINGDOM,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,2310,CASE OF CHAPMAN v. THE UNITED KINGDOM,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,2261,CASE OF BUCKLEY v. THE UNITED KINGDOM,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,847,CASE OF BUCKLAND v. THE UNITED KINGDOM,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,2046,CASE OF BREŽEC v. CROATIA,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,1930,CASE OF BJEDOV v. CROATIA,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,1378,CASE OF ANIMAL DEFENDERS INTERNATIONAL v. THE UNITED KINGDOM,Directed
1630,CASE OF IVANOVA AND CHERKEZOV v. BULGARIA,1695,CASE OF ALLARD v. SWEDEN,Directed
661,CASE OF J. AND OTHERS v. AUSTRIA,65,CASE OF VINTER AND OTHERS v. THE UNITED KINGDOM,Directed
661,CASE OF J. AND OTHERS v. AUSTRIA,336,CASE OF VAN DROOGENBROECK v. BELGIUM (ARTICLE 50),Directed
661,CASE OF J. AND OTHERS v. AUSTRIA,1349,CASE OF V.M. AND OTHERS v. BELGIUM,Directed
661,CASE OF J. AND OTHERS v. AUSTRIA,1251,CASE OF SILIADIN v. FRANCE,Directed
661,CASE OF J. AND OTHERS v. AUSTRIA,2086,CASE OF ROHLENA v. THE CZECH REPUBLIC,Directed
661,CASE OF J. AND OTHERS v. AUSTRIA,731,CASE OF RANTSEV v. CYPRUS AND RUSSIA,Directed
661,CASE OF J. AND OTHERS v. AUSTRIA,2144,CASE OF NIKOLAY DIMITROV v. BULGARIA,Directed
661,CASE OF J. AND OTHERS v. AUSTRIA,2405,CASE OF NECHEPORENKO AND OTHERS v. UKRAINE,Directed
661,CASE OF J. AND OTHERS v. AUSTRIA,1011,CASE OF MAIORANO AND OTHERS v. ITALY,Directed
661,CASE OF J. AND OTHERS v. AUSTRIA,112,CASE OF MAHMUT KAYA v. TURKEY,Directed
661,CASE OF J. AND OTHERS v. AUSTRIA,727,CASE OF M. AND OTHERS v. ITALY AND BULGARIA,Directed
661,CASE OF J. AND OTHERS v. AUSTRIA,604,CASE OF L.E. v. GREECE,Directed
661,CASE OF J. AND OTHERS v. AUSTRIA,538,CASE OF JERONOVIČS v. LATVIA,Directed
661,CASE OF J. AND OTHERS v. AUSTRIA,2386,CASE OF FÜRST-PFEIFER v. AUSTRIA,Directed
661,CASE OF J. AND OTHERS v. AUSTRIA,504,CASE OF DENIZCI AND OTHERS v. CYPRUS,Directed
661,CASE OF J. AND OTHERS v. AUSTRIA,1575,CASE OF C.N. v. THE UNITED KINGDOM,Directed
661,CASE OF J. AND OTHERS v. AUSTRIA,1429,CASE OF C.N. AND V. v. FRANCE,Directed
433,CASE OF J.A. PYE (OXFORD) LTD AND J.A. PYE (OXFORD) LAND LTD v. THE UNITED KINGDOM,294,CASE OF ZVOLSKÝ AND ZVOLSKÁ v. THE CZECH REPUBLIC,Directed
433,CASE OF J.A. PYE (OXFORD) LTD AND J.A. PYE (OXFORD) LAND LTD v. THE UNITED KINGDOM,577,CASE OF VgT VEREIN GEGEN TIERFABRIKEN v. SWITZERLAND,Directed
433,CASE OF J.A. PYE (OXFORD) LTD AND J.A. PYE (OXFORD) LAND LTD v. THE UNITED KINGDOM,1332,CASE OF THE FORMER KING OF GREECE AND OTHERS v. GREECE,Directed
433,CASE OF J.A. PYE (OXFORD) LTD AND J.A. PYE (OXFORD) LAND LTD v. THE UNITED KINGDOM,1418,CASE OF STUBBINGS AND OTHERS v. THE UNITED KINGDOM,Directed
433,CASE OF J.A. PYE (OXFORD) LTD AND J.A. PYE (OXFORD) LAND LTD v. THE UNITED KINGDOM,1299,CASE OF PLA AND PUNCERNAU v. ANDORRA,Directed
433,CASE OF J.A. PYE (OXFORD) LTD AND J.A. PYE (OXFORD) LAND LTD v. THE UNITED KINGDOM,2385,CASE OF PAPACHELAS v. GREECE,Directed
433,CASE OF J.A. PYE (OXFORD) LTD AND J.A. PYE (OXFORD) LAND LTD v. THE UNITED KINGDOM,1309,CASE OF KOPECKÝ v. SLOVAKIA,Directed
433,CASE OF J.A. PYE (OXFORD) LTD AND J.A. PYE (OXFORD) LAND LTD v. THE UNITED KINGDOM,1778,CASE OF JOKELA v. FINLAND,Directed
433,CASE OF J.A. PYE (OXFORD) LTD AND J.A. PYE (OXFORD) LAND LTD v. THE UNITED KINGDOM,723,CASE OF JAMES AND OTHERS v. THE UNITED KINGDOM,Directed
433,CASE OF J.A. PYE (OXFORD) LTD AND J.A. PYE (OXFORD) LAND LTD v. THE UNITED KINGDOM,1617,CASE OF JAHN AND OTHERS v. GERMANY,Directed
433,CASE OF J.A. PYE (OXFORD) LTD AND J.A. PYE (OXFORD) LAND LTD v. THE UNITED KINGDOM,884,CASE OF IMMOBILIARE SAFFI v. ITALY,Directed
433,CASE OF J.A. PYE (OXFORD) LTD AND J.A. PYE (OXFORD) LAND LTD v. THE UNITED KINGDOM,2341,CASE OF HOFFMANN v. GERMANY,Directed
433,CASE OF J.A. PYE (OXFORD) LTD AND J.A. PYE (OXFORD) LAND LTD v. THE UNITED KINGDOM,131,CASE OF GASUS DOSIER- UND FÖRDERTECHNIK GmbH v. THE NETHERLANDS,Directed
433,CASE OF J.A. PYE (OXFORD) LTD AND J.A. PYE (OXFORD) LAND LTD v. THE UNITED KINGDOM,2269,CASE OF BEYELER v. ITALY,Directed
433,CASE OF J.A. PYE (OXFORD) LTD AND J.A. PYE (OXFORD) LAND LTD v. THE UNITED KINGDOM,1779,CASE OF ANHEUSER-BUSCH INC. v. PORTUGAL,Directed
433,CASE OF J.A. PYE (OXFORD) LTD AND J.A. PYE (OXFORD) LAND LTD v. THE UNITED KINGDOM,1438,CASE OF AIR CANADA v. THE UNITED KINGDOM,Directed
433,CASE OF J.A. PYE (OXFORD) LTD AND J.A. PYE (OXFORD) LAND LTD v. THE UNITED KINGDOM,2497,CASE OF AGOSI v. THE UNITED KINGDOM,Directed
120,CASE OF J.B. v. SWITZERLAND,211,CASE OF ÖZTÜRK v. GERMANY,Directed
120,CASE OF J.B. v. SWITZERLAND,770,CASE OF THE SUNDAY TIMES v. THE UNITED KINGDOM (No. 1) (ARTICLE 50),Directed
120,CASE OF J.B. v. SWITZERLAND,2526,CASE OF SERVES v. FRANCE,Directed
120,CASE OF J.B. v. SWITZERLAND,2414,CASE OF SAUNDERS v. THE UNITED KINGDOM,Directed
120,CASE OF J.B. v. SWITZERLAND,2396,CASE OF NILSEN AND JOHNSEN v. NORWAY,Directed
120,CASE OF J.B. v. SWITZERLAND,597,CASE OF MINELLI v. SWITZERLAND,Directed
120,CASE OF J.B. v. SWITZERLAND,1589,CASE OF JOHN MURRAY v. THE UNITED KINGDOM,Directed
120,CASE OF J.B. v. SWITZERLAND,1281,CASE OF FUNKE v. FRANCE,Directed
120,CASE OF J.B. v. SWITZERLAND,1213,CASE OF DE CUBBER v. BELGIUM (ARTICLE 50),Directed
120,CASE OF J.B. v. SWITZERLAND,680,CASE OF CONDRON v. THE UNITED KINGDOM,Directed
120,CASE OF J.B. v. SWITZERLAND,1989,"CASE OF A.P., M.P. AND T.P. v. SWITZERLAND",Directed
1847,CASE OF JABLONSKI v. POLAND,2333,CASE OF YAĞCI AND SARGIN v. TURKEY,Directed
1847,CASE OF JABLONSKI v. POLAND,323,CASE OF TOTH v. AUSTRIA,Directed
1847,CASE OF JABLONSKI v. POLAND,1493,CASE OF NEUMEISTER v. AUSTRIA (ARTICLE 50),Directed
1847,CASE OF JABLONSKI v. POLAND,173,CASE OF MUSIAL v. POLAND,Directed
1847,CASE OF JABLONSKI v. POLAND,313,CASE OF MULLER v. FRANCE,Directed
1847,CASE OF JABLONSKI v. POLAND,331,CASE OF KUDLA v. POLAND,Directed
1847,CASE OF JABLONSKI v. POLAND,2335,CASE OF BARANOWSKI v. POLAND,Directed
1847,CASE OF JABLONSKI v. POLAND,813,CASE OF ABDOELLA v. THE NETHERLANDS,Directed
1617,CASE OF JAHN AND OTHERS v. GERMANY,294,CASE OF ZVOLSKÝ AND ZVOLSKÁ v. THE CZECH REPUBLIC,Directed
1617,CASE OF JAHN AND OTHERS v. GERMANY,2030,CASE OF WITTEK v. GERMANY,Directed
1617,CASE OF JAHN AND OTHERS v. GERMANY,742,CASE OF THE HOLY MONASTERIES v. GREECE (ARTICLE 50),Directed
1617,CASE OF JAHN AND OTHERS v. GERMANY,1332,CASE OF THE FORMER KING OF GREECE AND OTHERS v. GREECE,Directed
1617,CASE OF JAHN AND OTHERS v. GERMANY,830,"CASE OF STRELETZ, KESSLER AND KRENZ v. GERMANY",Directed
1617,CASE OF JAHN AND OTHERS v. GERMANY,395,CASE OF SPORRONG AND LÖNNROTH v. SWEDEN (ARTICLE 50),Directed
1617,CASE OF JAHN AND OTHERS v. GERMANY,1675,CASE OF REKVÉNYI v. HUNGARY,Directed
1617,CASE OF JAHN AND OTHERS v. GERMANY,1203,CASE OF PRESSOS COMPANIA NAVIERA S.A. AND OTHERS v. BELGIUM (ARTICLE 50),Directed
1617,CASE OF JAHN AND OTHERS v. GERMANY,539,"CASE OF NATIONAL & PROVINCIAL BUILDING SOCIETY, LEEDS PERMANENT BUILDING SOCIETY AND YORKSHIRE BUILDING SOCIETY v. THE UNITED KINGDOM",Directed
1617,CASE OF JAHN AND OTHERS v. GERMANY,1309,CASE OF KOPECKÝ v. SLOVAKIA,Directed
1617,CASE OF JAHN AND OTHERS v. GERMANY,886,CASE OF ILAŞCU AND OTHERS v. MOLDOVA AND RUSSIA,Directed
1617,CASE OF JAHN AND OTHERS v. GERMANY,468,CASE OF IATRIDIS v. GREECE (ARTICLE 41),Directed
1617,CASE OF JAHN AND OTHERS v. GERMANY,2527,CASE OF FORRER-NIEDENTHAL v. GERMANY,Directed
1617,CASE OF JAHN AND OTHERS v. GERMANY,1662,CASE OF CHASSAGNOU AND OTHERS v. FRANCE,Directed
1617,CASE OF JAHN AND OTHERS v. GERMANY,1138,CASE OF BRONIOWSKI v. POLAND,Directed
1617,CASE OF JAHN AND OTHERS v. GERMANY,2269,CASE OF BEYELER v. ITALY,Directed
723,CASE OF JAMES AND OTHERS v. THE UNITED KINGDOM,770,CASE OF THE SUNDAY TIMES v. THE UNITED KINGDOM (No. 1) (ARTICLE 50),Directed
723,CASE OF JAMES AND OTHERS v. THE UNITED KINGDOM,14,CASE OF SWEDISH ENGINE DRIVERS' UNION v. SWEDEN,Directed
723,CASE OF JAMES AND OTHERS v. THE UNITED KINGDOM,395,CASE OF SPORRONG AND LÖNNROTH v. SWEDEN (ARTICLE 50),Directed
723,CASE OF JAMES AND OTHERS v. THE UNITED KINGDOM,1701,CASE OF SILVER AND OTHERS v. THE UNITED KINGDOM (ARTICLE 50),Directed
723,CASE OF JAMES AND OTHERS v. THE UNITED KINGDOM,614,CASE OF RASMUSSEN v. DENMARK,Directed
723,CASE OF JAMES AND OTHERS v. THE UNITED KINGDOM,564,CASE OF MARCKX v. BELGIUM,Directed
723,CASE OF JAMES AND OTHERS v. THE UNITED KINGDOM,929,CASE OF MALONE v. THE UNITED KINGDOM (ARTICLE 50),Directed
723,CASE OF JAMES AND OTHERS v. THE UNITED KINGDOM,2077,CASE OF KLASS AND OTHERS v. GERMANY,Directed
723,CASE OF JAMES AND OTHERS v. THE UNITED KINGDOM,495,CASE OF IRELAND v. THE UNITED KINGDOM,Directed
723,CASE OF JAMES AND OTHERS v. THE UNITED KINGDOM,1710,CASE OF HANDYSIDE v. THE UNITED KINGDOM,Directed
723,CASE OF JAMES AND OTHERS v. THE UNITED KINGDOM,1472,CASE OF DELCOURT v. BELGIUM,Directed
723,CASE OF JAMES AND OTHERS v. THE UNITED KINGDOM,1931,CASE OF BÖNISCH v. AUSTRIA (ARTICLE 50),Directed
723,CASE OF JAMES AND OTHERS v. THE UNITED KINGDOM,907,CASE OF ASHINGDANE v. THE UNITED KINGDOM,Directed
723,CASE OF JAMES AND OTHERS v. THE UNITED KINGDOM,2156,"CASE OF ABDULAZIZ, CABALES AND BALKANDALI v. THE UNITED KINGDOM",Directed
839,CASE OF JANE SMITH v. THE UNITED KINGDOM,1062,CASE OF THLIMMENOS v. GREECE,Directed
839,CASE OF JANE SMITH v. THE UNITED KINGDOM,564,CASE OF MARCKX v. BELGIUM,Directed
839,CASE OF JANE SMITH v. THE UNITED KINGDOM,2055,CASE OF LUSTIG-PREAN AND BECKETT v. THE UNITED KINGDOM,Directed
839,CASE OF JANE SMITH v. THE UNITED KINGDOM,970,CASE OF KROON AND OTHERS v. THE NETHERLANDS,Directed
839,CASE OF JANE SMITH v. THE UNITED KINGDOM,1029,CASE OF KEEGAN v. IRELAND,Directed
839,CASE OF JANE SMITH v. THE UNITED KINGDOM,11,CASE OF GILLOW v. THE UNITED KINGDOM (ARTICLE 50),Directed
839,CASE OF JANE SMITH v. THE UNITED KINGDOM,1703,CASE OF DUDGEON v. THE UNITED KINGDOM (ARTICLE 50),Directed
839,CASE OF JANE SMITH v. THE UNITED KINGDOM,94,CASE OF COSSEY v. THE UNITED KINGDOM,Directed
839,CASE OF JANE SMITH v. THE UNITED KINGDOM,2261,CASE OF BUCKLEY v. THE UNITED KINGDOM,Directed
839,CASE OF JANE SMITH v. THE UNITED KINGDOM,525,CASE OF BRYAN v. THE UNITED KINGDOM,Directed
1806,CASE OF JAĆIMOVIĆ v. CROATIA,2498,CASE OF TARBUK v. CROATIA,Directed
1806,CASE OF JAĆIMOVIĆ v. CROATIA,401,CASE OF PEREZ v. FRANCE,Directed
1806,CASE OF JAĆIMOVIĆ v. CROATIA,77,CASE OF MADER v. CROATIA,Directed
1806,CASE OF JAĆIMOVIĆ v. CROATIA,1704,CASE OF LĂCĂTUŞ AND OTHERS v. ROMANIA,Directed
1806,CASE OF JAĆIMOVIĆ v. CROATIA,1573,CASE OF LELAS v. CROATIA,Directed
1806,CASE OF JAĆIMOVIĆ v. CROATIA,1177,CASE OF KİPRİTCİ v. TURKEY,Directed
1806,CASE OF JAĆIMOVIĆ v. CROATIA,1417,CASE OF KARAPANAGIOTOU AND OTHERS v. GREECE,Directed
1806,CASE OF JAĆIMOVIĆ v. CROATIA,1483,CASE OF GÄFGEN v. GERMANY,Directed
1806,CASE OF JAĆIMOVIĆ v. CROATIA,2329,CASE OF GARCÍA RUIZ v. SPAIN,Directed
1806,CASE OF JAĆIMOVIĆ v. CROATIA,2119,CASE OF BUZESCU v. ROMANIA,Directed
1806,CASE OF JAĆIMOVIĆ v. CROATIA,1930,CASE OF BJEDOV v. CROATIA,Directed
1806,CASE OF JAĆIMOVIĆ v. CROATIA,1187,CASE OF BIONDIC v. CROATIA,Directed
1806,CASE OF JAĆIMOVIĆ v. CROATIA,780,CASE OF BALOGH v. HUNGARY,Directed
1806,CASE OF JAĆIMOVIĆ v. CROATIA,591,CASE OF AZINAS v. CYPRUS,Directed
1452,CASE OF JOHNSTON AND OTHERS v. IRELAND,887,CASE OF ZIMMERMANN AND STEINER v. SWITZERLAND,Directed
1452,CASE OF JOHNSTON AND OTHERS v. IRELAND,1701,CASE OF SILVER AND OTHERS v. THE UNITED KINGDOM (ARTICLE 50),Directed
1452,CASE OF JOHNSTON AND OTHERS v. IRELAND,1405,CASE OF REES v. THE UNITED KINGDOM,Directed
1452,CASE OF JOHNSTON AND OTHERS v. IRELAND,564,CASE OF MARCKX v. BELGIUM,Directed
1452,CASE OF JOHNSTON AND OTHERS v. IRELAND,594,CASE OF LITHGOW AND OTHERS v. THE UNITED KINGDOM,Directed
1452,CASE OF JOHNSTON AND OTHERS v. IRELAND,761,"CASE OF LE COMPTE, VAN LEUVEN AND DE MEYERE v. BELGIUM (ARTICLE 50)",Directed
1452,CASE OF JOHNSTON AND OTHERS v. IRELAND,723,CASE OF JAMES AND OTHERS v. THE UNITED KINGDOM,Directed
1452,CASE OF JOHNSTON AND OTHERS v. IRELAND,414,CASE OF GOLDER v. THE UNITED KINGDOM,Directed
1452,CASE OF JOHNSTON AND OTHERS v. IRELAND,2148,"CASE OF DE JONG, BALJET AND VAN DEN BRINK v. THE NETHERLANDS",Directed
1452,CASE OF JOHNSTON AND OTHERS v. IRELAND,1480,CASE OF CAMPBELL AND FELL v. THE UNITED KINGDOM,Directed
1452,CASE OF JOHNSTON AND OTHERS v. IRELAND,1740,CASE OF AIREY v. IRELAND (ARTICLE 50),Directed
1452,CASE OF JOHNSTON AND OTHERS v. IRELAND,2156,"CASE OF ABDULAZIZ, CABALES AND BALKANDALI v. THE UNITED KINGDOM",Directed
1778,CASE OF JOKELA v. FINLAND,1719,"CASE OF SPACEK, s.r.o. v. THE CZECH REPUBLIC",Directed
1778,CASE OF JOKELA v. FINLAND,733,CASE OF PLATAKOU v. GREECE,Directed
1778,CASE OF JOKELA v. FINLAND,1133,CASE OF PAPAMICHALOPOULOS AND OTHERS v. GREECE,Directed
1778,CASE OF JOKELA v. FINLAND,2385,CASE OF PAPACHELAS v. GREECE,Directed
1778,CASE OF JOKELA v. FINLAND,829,CASE OF MATS JACOBSSON v. SWEDEN,Directed
1778,CASE OF JOKELA v. FINLAND,1901,CASE OF MALAMA v. GREECE,Directed
1778,CASE OF JOKELA v. FINLAND,1398,CASE OF HÅKANSSON AND STURESSON v. SWEDEN,Directed
1778,CASE OF JOKELA v. FINLAND,310,CASE OF HIRVISAARI v. FINLAND,Directed
1778,CASE OF JOKELA v. FINLAND,2342,CASE OF HERTEL v. SWITZERLAND,Directed
1778,CASE OF JOKELA v. FINLAND,996,CASE OF HENTRICH v. FRANCE (INTERPRETATION),Directed
1778,CASE OF JOKELA v. FINLAND,464,CASE OF HELLE v. FINLAND,Directed
1778,CASE OF JOKELA v. FINLAND,131,CASE OF GASUS DOSIER- UND FÖRDERTECHNIK GmbH v. THE NETHERLANDS,Directed
1778,CASE OF JOKELA v. FINLAND,2329,CASE OF GARCÍA RUIZ v. SPAIN,Directed
1778,CASE OF JOKELA v. FINLAND,2354,CASE OF FREDIN v. SWEDEN (No. 1),Directed
1778,CASE OF JOKELA v. FINLAND,763,CASE OF DOMBO BEHEER B.V. v. THE NETHERLANDS,Directed
1778,CASE OF JOKELA v. FINLAND,2269,CASE OF BEYELER v. ITALY,Directed
1778,CASE OF JOKELA v. FINLAND,2497,CASE OF AGOSI v. THE UNITED KINGDOM,Directed
2389,CASE OF JUSSILA v. FINLAND,211,CASE OF ÖZTÜRK v. GERMANY,Directed
2389,CASE OF JUSSILA v. FINLAND,741,CASE OF VASTBERGA TAXI AKTIEBOLAG AND VULIC v. SWEDEN,Directed
2389,CASE OF JUSSILA v. FINLAND,986,CASE OF SOCIÉTÉ STENUIT v. FRANCE,Directed
2389,CASE OF JUSSILA v. FINLAND,2393,CASE OF SEJDOVIC v. ITALY,Directed
2389,CASE OF JUSSILA v. FINLAND,850,CASE OF SCHULER-ZGRAGGEN v. SWITZERLAND (ARTICLE 50),Directed
2389,CASE OF JUSSILA v. FINLAND,2465,CASE OF SALOMONSSON v. SWEDEN,Directed
2389,CASE OF JUSSILA v. FINLAND,348,CASE OF SALABIAKU v. FRANCE,Directed
2389,CASE OF JUSSILA v. FINLAND,2061,CASE OF PÉLISSIER AND SASSI v. FRANCE,Directed
2389,CASE OF JUSSILA v. FINLAND,581,CASE OF MILLER v. SWEDEN,Directed
2389,CASE OF JUSSILA v. FINLAND,1052,CASE OF MARTINIE v. FRANCE,Directed
2389,CASE OF JUSSILA v. FINLAND,1428,CASE OF LUTZ v. GERMANY,Directed
2389,CASE OF JUSSILA v. FINLAND,1739,CASE OF LUNDEVALL v. SWEDEN,Directed
2389,CASE OF JUSSILA v. FINLAND,1946,CASE OF JANOSEVIC v. SWEDEN,Directed
2389,CASE OF JUSSILA v. FINLAND,1398,CASE OF HÅKANSSON AND STURESSON v. SWEDEN,Directed
2389,CASE OF JUSSILA v. FINLAND,1325,CASE OF GÖÇ v. TURKEY,Directed
2389,CASE OF JUSSILA v. FINLAND,937,CASE OF GUISSET v. FRANCE,Directed
2389,CASE OF JUSSILA v. FINLAND,1797,CASE OF FERRAZZINI v. ITALY,Directed
2389,CASE OF JUSSILA v. FINLAND,1419,CASE OF EZEH AND CONNORS v. THE UNITED KINGDOM,Directed
2389,CASE OF JUSSILA v. FINLAND,1622,CASE OF DÖRY v. SWEDEN,Directed
2389,CASE OF JUSSILA v. FINLAND,1480,CASE OF CAMPBELL AND FELL v. THE UNITED KINGDOM,Directed
2389,CASE OF JUSSILA v. FINLAND,877,CASE OF BENDENOUN v. FRANCE,Directed
2389,CASE OF JUSSILA v. FINLAND,2479,CASE OF ALLAN JACOBSSON v. SWEDEN (No. 2),Directed
1683,CASE OF K. AND T. v. FINLAND,15,CASE OF OLSSON v. SWEDEN (No. 2),Directed
1683,CASE OF K. AND T. v. FINLAND,153,CASE OF OLSSON v. SWEDEN (No. 1),Directed
1683,CASE OF K. AND T. v. FINLAND,1811,CASE OF McMICHAEL v. THE UNITED KINGDOM,Directed
1683,CASE OF K. AND T. v. FINLAND,564,CASE OF MARCKX v. BELGIUM,Directed
1683,CASE OF K. AND T. v. FINLAND,2143,CASE OF JOHANSEN v. NORWAY,Directed
1683,CASE OF K. AND T. v. FINLAND,495,CASE OF IRELAND v. THE UNITED KINGDOM,Directed
